# Mass        2.228800000000
# Eigenvalues:    3.484071256727e+00   1.029562490874e+01   1.691291823132e+01   2.334002242261e+01   2.958118463830e+01
 4.678100000000e-01 6.214334359532e+02 3.484071256727e+00 1.029562490874e+01 1.691291823132e+01 2.334002242260e+01 2.958118463830e+01 9.629617351880e-15 -4.948214556621e-14 1.815111860863e-13 -5.488074081776e-13 1.450465437018e-12
 4.778100000000e-01 5.744050188549e+02 3.484071256727e+00 1.029562490874e+01 1.691291823132e+01 2.334002242260e+01 2.958118463830e+01 5.300840135828e-14 -2.703567752779e-13 9.844490491851e-13 -2.955096375997e-12 7.755053969258e-12
 4.878100000000e-01 5.307675306902e+02 3.484071256727e+00 1.029562490874e+01 1.691291823132e+01 2.334002242259e+01 2.958118463833e+01 2.623674725826e-13 -1.326401842618e-12 4.788661790700e-12 -1.425422594614e-11 3.710056634676e-11
 4.978100000000e-01 4.902664642734e+02 3.484071256728e+00 1.029562490874e+01 1.691291823134e+01 2.334002242254e+01 2.958118463846e+01 1.223380451695e-12 -6.127046657326e-12 2.191835893006e-11 -6.465934924218e-11 1.668166942964e-10
 5.078100000000e-01 4.526684808246e+02 3.484071256732e+00 1.029562490872e+01 1.691291823141e+01 2.334002242233e+01 2.958118463900e+01 5.388318567100e-12 -2.671990141349e-11 9.466147262547e-11 -2.766050055966e-10 7.069913389489e-10
 5.178100000000e-01 4.177593304025e+02 3.484071256749e+00 1.029562490863e+01 1.691291823170e+01 2.334002242149e+01 2.958118464112e+01 2.244524608474e-11 -1.101476848004e-10 3.862467963367e-10 -1.117350336577e-09 2.827924612397e-09
 5.278100000000e-01 3.853421551195e+02 3.484071256815e+00 1.029562490831e+01 1.691291823281e+01 2.334002241834e+01 2.958118464899e+01 8.854482132335e-11 -4.297817011943e-10 1.490940110665e-09 -4.267733143180e-09 1.069002372226e-08
 5.378100000000e-01 3.552359868833e+02 3.484071257058e+00 1.029562490715e+01 1.691291823677e+01 2.334002240717e+01 2.958118467654e+01 3.312656082693e-10 -1.589497004166e-09 5.452109452926e-09 -1.543430945644e-08 3.824261589181e-08
 5.478100000000e-01 3.272742551797e+02 3.484071257904e+00 1.029562490316e+01 1.691291825023e+01 2.334002236968e+01 2.958118476795e+01 1.177024880172e-09 -5.579984006559e-09 1.891458918969e-08 -5.292660783999e-08 1.296536315938e-07
 5.578100000000e-01 3.013033952563e+02 3.484071260704e+00 1.029562489012e+01 1.691291829366e+01 2.334002225027e+01 2.958118505545e+01 3.977621863963e-09 -1.862062340376e-08 6.234165358963e-08 -1.723346973129e-07 4.171555289193e-07
 5.678100000000e-01 2.771817550011e+02 3.484071269530e+00 1.029562484959e+01 1.691291842680e+01 2.334002188904e+01 2.958118591381e+01 1.280319401497e-08 -5.915146879020e-08 1.954895605403e-07 -5.335681709217e-07 1.275514548451e-06
 5.778100000000e-01 2.547787139192e+02 3.484071296035e+00 1.029562472962e+01 1.691291881535e+01 2.334002084964e+01 2.958118834962e+01 3.930883354471e-08 -1.791259979326e-07 5.840302239622e-07 -1.572962405957e-06 3.711324016711e-06
 5.878100000000e-01 2.339737537910e+02 3.484071372005e+00 1.029562439093e+01 1.691291989588e+01 2.334001800148e+01 2.958119492771e+01 1.152779214634e-07 -5.178104043443e-07 1.664562393416e-06 -4.421124942481e-06 1.028940967877e-05
 5.978100000000e-01 2.146554785025e+02 3.484071580080e+00 1.029562347793e+01 1.691292276327e+01 2.334001055980e+01 2.958121185338e+01 3.233536760697e-07 -1.430810625859e-06 4.531954682793e-06 -1.186280575973e-05 2.721508472215e-05
 6.078100000000e-01 1.967208033031e+02 3.484072125406e+00 1.029562112472e+01 1.691293003286e+01 2.333999199877e+01 2.958125339286e+01 8.686790708747e-07 -3.784025565124e-06 1.180154581397e-05 -3.042383404212e-05 6.875456566251e-05
 6.178100000000e-01 1.800743674567e+02 3.484073494657e+00 1.029561531854e+01 1.691294766099e+01 2.333994775704e+01 2.958135073271e+01 2.237930443169e-06 -9.590203079514e-06 2.942967667008e-05 -7.466556220319e-05 1.660944126540e-04
 6.278100000000e-01 1.646279826606e+02 3.484076792476e+00 1.029560158897e+01 1.691298859173e+01 2.333984687696e+01 2.958156872754e+01 5.535749148789e-06 -2.331976720120e-05 7.036041277652e-05 -1.755456495120e-04 3.840892459590e-04
 6.378100000000e-01 1.503000093014e+02 3.484084420089e+00 1.029557044048e+01 1.691307968501e+01 2.333962661731e+01 2.958203571196e+01 1.316336257947e-05 -5.446826180992e-05 1.614536920012e-04 -3.958052979848e-04 8.510736611593e-04
 6.478100000000e-01 1.370147427504e+02 3.484101381048e+00 1.029550256959e+01 1.691327419197e+01 2.333916572410e+01 2.958299333477e+01 3.012432177055e-05 -1.223391483942e-04 3.559606510666e-04 -8.566985032447e-04 1.808696470499e-03
 6.578100000000e-01 1.247019477519e+02 3.484137678236e+00 1.029536039428e+01 1.691367301986e+01 2.333824071467e+01 2.958487444740e+01 6.642150916078e-05 -2.645144617261e-04 7.547885472065e-04 -1.781707937566e-03 3.689809105401e-03
 6.678100000000e-01 1.132965051349e+02 3.484212511908e+00 1.029507380325e+01 1.691445897333e+01 2.333645883052e+01 2.958841611850e+01 1.412551817564e-04 -5.511054969483e-04 1.540742014854e-03 -3.563592083766e-03 7.231480208921e-03
 6.778100000000e-01 1.027380654284e+02 3.484361291533e+00 1.029451741566e+01 1.691594866637e+01 2.333316222994e+01 2.959481002744e+01 2.900348061402e-04 -1.107493081720e-03 3.030435052191e-03 -6.860192662706e-03 1.362538914202e-02
